"BATHRM","HF_BATHRM","AC","BEDRM","AYB","EYB","QUALIFIED","GBA","STRUCT","CNDTN","ROOF","FIREPLACES","WARD","PRICE_TRANS","GRADE_MEDIAN_PRICE"
2,1,"Y",5,1944,1967,"Q",1903,"Expensive","Good","Cheap",1,"Ward 3",964.365076099295,950.53
2,0,"Y",3,1936,1957,"U",1647,"Expensive","Good","Expensive",1,"Ward 3",640.312423743285,950.53
3,2,"Y",3,1979,2000,"Q",2052,"Expensive","Good","Cheap",2,"Ward 3",1041.63333279998,1113.55
2,2,"Y",3,1982,2001,"Q",2294,"Expensive","Good","Cheap",1,"Ward 3",1063.01458127346,1113.55
3,2,"Y",5,1927,1983,"Q",2431,"Expensive","Good","Cheap",1,"Ward 3",1272.9886095327,1113.55
2,1,"Y",3,1947,1972,"Q",1320,"Expensive","Good","Cheap",1,"Ward 3",976.217188949262,950.53
3,0,"Y",5,1921,1975,"Q",3140,"Expensive","Good","Cheap",1,"Ward 3",1171.32403714771,950.53
3,1,"Y",4,1922,1969,"Q",2688,"Expensive","Good","Cheap",2,"Ward 3",1183.21595661992,950.53
2,0,"Y",3,1964,1983,"Q",1485,"Expensive","Good","Cheap",1,"Ward 3",935.414346693485,950.53
2,1,"Y",3,1939,1972,"Q",1479,"Expensive","Bad","Expensive",1,"Ward 3",974.679434480896,1067.71
3,0,"Y",4,1939,1972,"Q",2000,"Expensive","Bad","Cheap",1,"Ward 3",928.71201133613,1067.71
3,1,"Y",3,1939,1969,"Q",1602,"Expensive","Good","Expensive",2,"Ward 3",1068.8779163216,950.53
3,1,"Y",4,1940,1963,"Q",2414,"Expensive","Good","Expensive",1,"Ward 3",1129.15897906362,1067.71
1,1,"Y",2,1939,1972,"Q",1002,"Expensive","Good","Cheap",0,"Ward 3",918.694726228468,1067.71
3,1,"Y",3,1948,1975,"Q",1644,"Expensive","Bad","Cheap",1,"Ward 3",1068.6440005914,1067.71
3,0,"Y",4,1937,1969,"Q",1458,"Expensive","Good","Expensive",1,"Ward 3",974.679434480896,950.53
3,0,"Y",4,1937,1969,"Q",1986,"Expensive","Good","Expensive",2,"Ward 3",1060.66017177982,950.53
2,1,"Y",4,1940,1963,"Q",1692,"Expensive","Bad","Expensive",1,"Ward 3",995.991967839099,1067.71
3,1,"Y",4,1936,1984,"Q",1492,"Expensive","Good","Expensive",1,"Ward 3",1002.49688278817,1067.71
2,1,"Y",3,1936,1972,"Q",1352,"Expensive","Good","Expensive",1,"Ward 3",987.420882906575,1067.71
3,1,"Y",5,1935,1987,"Q",2470,"Expensive","Good","Expensive",1,"Ward 3",1166.19037896906,1067.71
2,1,"Y",3,1936,1969,"Q",1653,"Expensive","Good","Cheap",1,"Ward 3",974.679434480896,950.53
3,0,"Y",3,1936,1969,"Q",1622,"Expensive","Good","Expensive",1,"Ward 3",998.999499499374,950.53
3,0,"Y",4,1938,1969,"Q",1785,"Expensive","Bad","Expensive",2,"Ward 3",964.365076099295,950.53
2,1,"Y",2,1940,1969,"Q",1044,"Expensive","Good","Expensive",1,"Ward 3",924.662100445346,950.53
2,0,"Y",4,1936,1967,"Q",1456,"Expensive","Bad","Expensive",1,"Ward 3",921.954445729289,950.53
2,1,"Y",3,1939,1972,"Q",1599,"Expensive","Good","Cheap",1,"Ward 3",1012.42283656583,1067.71
3,1,"Y",3,1939,1954,"Q",2520,"Expensive","Good","Expensive",1,"Ward 3",1146.73449411797,1067.71
2,0,"Y",3,1926,1969,"Q",1214,"Cheap","Good","Cheap",0,"Ward 3",902.773504263389,950.53
1,1,"Y",2,1926,1969,"Q",1692,"Cheap","Good","Cheap",0,"Ward 3",906.642156531451,950.53
2,1,"Y",4,1940,1986,"Q",1866,"Expensive","Good","Expensive",2,"Ward 3",1063.01458127346,950.53
2,1,"Y",4,1938,1986,"Q",1772,"Expensive","Good","Expensive",2,"Ward 3",1100,950.53
2,1,"Y",3,1939,1969,"U",1200,"Expensive","Good","Expensive",1,"Ward 3",942.867965305853,950.53
3,0,"Y",3,1953,1976,"Q",1806,"Expensive","Good","Cheap",1,"Ward 3",1060.66017177982,950.53
3,0,"Y",4,1953,1976,"Q",2081,"Expensive","Good","Cheap",1,"Ward 3",1044.03065089106,950.53
3,1,"Y",5,1941,1967,"Q",2596,"Expensive","Good","Expensive",1,"Ward 3",1166.19037896906,1067.71
2,2,"Y",4,1939,1972,"U",3190,"Expensive","Bad","Expensive",2,"Ward 3",1044.03065089106,1067.71
2,1,"Y",3,1940,1969,"Q",1364,"Expensive","Good","Cheap",2,"Ward 3",969.535971483266,950.53
2,1,"Y",3,1938,1969,"Q",1396,"Expensive","Good","Expensive",1,"Ward 3",948.683298050514,950.53
2,2,"Y",3,1978,1999,"Q",2062,"Expensive","Bad","Cheap",1,"Ward 3",1009.95049383621,1113.55
3,1,"Y",3,1979,1999,"Q",1890,"Expensive","Good","Cheap",1,"Ward 3",989.949493661167,1113.55
3,1,"Y",3,1979,2000,"Q",1890,"Expensive","Bad","Cheap",1,"Ward 3",1024.20701032555,1113.55
3,0,"Y",4,1955,1979,"Q",2449,"Expensive","Good","Cheap",0,"Ward 3",1148.47725271335,1067.71
3,1,"Y",4,1926,1978,"Q",2318,"Expensive","Good","Cheap",1,"Ward 3",1290.34879005639,1140.18
4,1,"Y",5,1924,1967,"Q",2749,"Expensive","Good","Cheap",1,"Ward 3",1132.03356840687,782.62
2,0,"Y",2,1924,1969,"Q",1368,"Expensive","Bad","Cheap",1,"Ward 3",935.414346693485,950.53
3,1,"N",4,1926,1970,"Q",2056,"Expensive","Bad","Cheap",1,"Ward 3",1193.3147112141,1140.18
3,1,"Y",3,1933,1969,"Q",1782,"Expensive","Good","Expensive",2,"Ward 3",1081.9219010631,950.53
2,1,"Y",3,1926,1969,"Q",1216,"Cheap","Good","Cheap",0,"Ward 3",866.025403784439,950.53
2,1,"Y",2,1933,1975,"Q",1710,"Expensive","Bad","Cheap",1,"Ward 3",986.914383318026,1140.18
3,0,"Y",3,1926,1963,"Q",2230,"Expensive","Bad","Cheap",1,"Ward 3",1161.89500386223,1067.71
3,2,"Y",4,1923,1963,"Q",2301,"Expensive","Bad","Cheap",1,"Ward 3",1264.91106406735,1067.71
2,1,"Y",3,1940,1969,"Q",1446,"Expensive","Good","Expensive",1,"Ward 3",921.954445729289,950.53
3,1,"Y",3,1940,1969,"Q",1904,"Expensive","Good","Expensive",1,"Ward 3",1043.55162785557,950.53
3,0,"Y",4,1929,1969,"Q",2240,"Expensive","Good","Cheap",1,"Ward 3",1115.57160236356,950.53
3,0,"Y",5,1936,1969,"Q",1602,"Expensive","Bad","Expensive",1,"Ward 3",982.420480242549,950.53
2,0,"Y",4,1937,1972,"Q",1144,"Expensive","Good","Expensive",1,"Ward 3",951.314879522022,1067.71
4,0,"Y",4,1956,1980,"Q",1926,"Expensive","Good","Cheap",1,"Ward 3",1146.73449411797,1067.71
2,1,"N",3,1928,1972,"Q",1702,"Expensive","Bad","Cheap",1,"Ward 3",1122.49721603218,1067.71
3,0,"Y",3,1940,1969,"Q",1584,"Expensive","Good","Expensive",1,"Ward 3",1080.7404868885,950.53
3,2,"Y",4,1936,1969,"Q",2109,"Expensive","Good","Cheap",1,"Ward 3",1073.3126291999,950.53
3,1,"Y",4,1931,1986,"Q",2281,"Expensive","Good","Cheap",1,"Ward 3",1111.30553854464,950.53
2,1,"Y",3,1938,1957,"Q",1980,"Expensive","Good","Cheap",1,"Ward 3",1093.16055545377,950.53
2,0,"Y",3,1938,1969,"Q",1356,"Expensive","Good","Cheap",1,"Ward 3",1049.76187776086,950.53
3,1,"Y",3,1934,1972,"Q",1766,"Expensive","Good","Cheap",1,"Ward 3",1033.92456204503,1067.71
2,1,"Y",3,1907,1969,"Q",1902,"Expensive","Bad","Cheap",0,"Ward 3",990.454441153151,950.53
2,0,"Y",4,1936,1969,"Q",1200,"Expensive","Good","Expensive",1,"Ward 3",935.414346693485,950.53
3,0,"Y",3,1936,1969,"Q",1320,"Expensive","Good","Expensive",2,"Ward 3",1051.66534601079,950.53
1,1,"Y",2,1940,1969,"Q",1280,"Expensive","Good","Cheap",1,"Ward 3",893.867999203462,950.53
2,1,"Y",3,1955,1977,"Q",1589,"Expensive","Good","Cheap",1,"Ward 3",998.999499499374,950.53
2,2,"Y",3,1941,1972,"Q",3102,"Expensive","Good","Expensive",1,"Ward 3",1206.23380818148,1067.71
3,1,"Y",4,1941,1972,"Q",2078,"Expensive","Good","Expensive",2,"Ward 3",1151.08644332213,1067.71
3,1,"Y",4,1941,1987,"Q",2112,"Expensive","Good","Expensive",1,"Ward 3",1175.15956363381,1067.71
2,1,"Y",4,1937,1972,"Q",2195,"Expensive","Good","Expensive",1,"Ward 3",1144.55231422596,1067.71
3,1,"Y",5,1940,1986,"Q",2293,"Expensive","Good","Expensive",1,"Ward 3",1238.95116933639,950.53
3,1,"Y",3,1940,1970,"Q",2345,"Expensive","Good","Expensive",1,"Ward 3",1075.8717395675,1067.71
4,1,"Y",5,1940,1969,"U",2944,"Expensive","Good","Expensive",1,"Ward 3",1024.69507659596,950.53
4,1,"Y",5,1940,1972,"Q",2292,"Expensive","Good","Expensive",2,"Ward 3",1183.21595661992,1067.71
3,0,"Y",3,1941,1969,"Q",1576,"Expensive","Good","Expensive",1,"Ward 3",1042.83268073071,950.53
2,1,"Y",3,1939,1969,"U",1424,"Expensive","Bad","Expensive",1,"Ward 3",913.783344124853,950.53
3,1,"Y",3,1979,2000,"Q",1890,"Expensive","Bad","Cheap",2,"Ward 3",959.166304662544,1113.55
3,0,"Y",4,1979,2000,"Q",2106,"Expensive","Good","Cheap",1,"Ward 3",1024.69507659596,1113.55
2,2,"Y",3,1980,2000,"Q",2052,"Expensive","Good","Cheap",1,"Ward 3",992.47166206396,1113.55
3,1,"Y",4,1936,1969,"Q",1457,"Expensive","Good","Expensive",1,"Ward 3",1104.9886877249,950.53
3,1,"Y",4,1937,1969,"Q",1557,"Expensive","Good","Expensive",1,"Ward 3",1102.27038425243,950.53
3,0,"Y",3,1925,1967,"Q",1299,"Expensive","Good","Cheap",0,"Ward 3",970.309229060509,782.62
4,0,"Y",6,1925,1967,"U",1696,"Expensive","Good","Cheap",0,"Ward 3",872.926113711808,782.62
2,1,"Y",3,1939,1969,"Q",1369,"Expensive","Good","Expensive",1,"Ward 3",967.470929795826,950.53
3,1,"Y",4,1941,1969,"Q",2133,"Expensive","Good","Expensive",2,"Ward 3",1131.37084989848,950.53
3,1,"Y",4,1940,1984,"Q",2995,"Expensive","Good","Expensive",2,"Ward 3",1181.10118110177,1067.71
2,0,"Y",3,1937,1972,"Q",1232,"Expensive","Good","Expensive",1,"Ward 3",938.083151964686,1067.71
3,2,"Y",4,1981,2001,"Q",1998,"Expensive","Good","Cheap",1,"Ward 3",1053.56537528527,1113.55
2,1,"Y",4,1953,1968,"Q",1508,"Expensive","Good","Cheap",1,"Ward 3",940.744386111339,950.53
2,1,"Y",4,1947,1972,"Q",1403,"Expensive","Good","Cheap",1,"Ward 3",1000.99950049938,950.53
2,0,"Y",3,1952,1967,"Q",1196,"Expensive","Bad","Cheap",1,"Ward 3",970.051545022222,950.53
3,2,"Y",4,1933,1972,"Q",2702,"Expensive","Good","Cheap",1,"Ward 3",1183.21595661992,1067.71
3,1,"Y",2,1933,1972,"Q",2180,"Expensive","Good","Expensive",2,"Ward 3",1118.03398874989,1067.71
2,2,"Y",3,1940,1972,"Q",1392,"Expensive","Good","Expensive",1,"Ward 3",1016.36607578175,1067.71
2,1,"Y",3,1935,1972,"Q",1426,"Expensive","Bad","Expensive",1,"Ward 3",979.795897113271,1067.71
1,2,"Y",3,1934,1972,"Q",1524,"Expensive","Good","Expensive",1,"Ward 3",994.484791236145,1067.71
2,1,"Y",4,1938,1969,"Q",1386,"Expensive","Good","Expensive",1,"Ward 3",999.249718538864,950.53
3,1,"Y",5,1955,1979,"Q",1880,"Expensive","Good","Cheap",1,"Ward 3",1172.60393995586,1067.71
2,1,"Y",3,1870,1969,"Q",2074,"Expensive","Good","Cheap",1,"Ward 3",1093.16055545377,950.53
4,2,"Y",5,1938,1986,"Q",2750,"Expensive","Good","Expensive",1,"Ward 3",1217.78487426967,950.53
2,1,"Y",3,1939,1967,"Q",1470,"Expensive","Good","Expensive",1,"Ward 3",1034.40804327886,950.53
2,1,"Y",3,1938,1969,"U",1380,"Expensive","Good","Expensive",2,"Ward 3",992.47166206396,950.53
1,0,"N",2,1931,1950,"Q",973,"Expensive","Good","Cheap",0,"Ward 3",883.176086632785,950.53
4,0,"Y",3,1932,1972,"Q",1761,"Expensive","Good","Cheap",2,"Ward 3",1118.03398874989,1067.71
2,1,"Y",3,1939,1972,"Q",1684,"Expensive","Bad","Expensive",1,"Ward 3",994.484791236145,1067.71
2,1,"Y",3,1953,1974,"Q",1331,"Cheap","Good","Expensive",0,"Ward 3",894.427190999916,782.62
2,1,"Y",3,1953,1974,"Q",1386,"Cheap","Good","Cheap",0,"Ward 3",908.295106229247,782.62
3,0,"Y",3,1927,1969,"Q",1515,"Cheap","Good","Cheap",0,"Ward 3",966.953980290686,950.53
2,1,"Y",3,1940,1969,"Q",1606,"Expensive","Good","Expensive",1,"Ward 3",1031.98837202751,950.53
3,1,"Y",4,1940,1986,"Q",2048,"Expensive","Good","Expensive",1,"Ward 3",1129.15897906362,950.53
3,0,"Y",3,1940,1969,"Q",1826,"Expensive","Good","Expensive",1,"Ward 3",1069.57935656967,950.53
2,1,"Y",3,1936,1969,"Q",1656,"Expensive","Good","Expensive",1,"Ward 3",988.685996664259,950.53
3,0,"Y",4,1924,1969,"Q",1648,"Expensive","Good","Cheap",0,"Ward 3",962.808392152873,950.53
4,1,"Y",4,1927,1986,"Q",2784,"Expensive","Good","Cheap",1,"Ward 3",1311.4877048604,950.53
2,0,"N",4,1926,1960,"Q",1449,"Expensive","Bad","Cheap",1,"Ward 3",894.427190999916,950.53
2,0,"Y",3,1926,1969,"Q",1470,"Expensive","Bad","Cheap",1,"Ward 3",937.549998666738,950.53
2,1,"Y",3,1923,1969,"Q",1380,"Expensive","Good","Cheap",1,"Ward 3",946.044396421225,950.53
2,2,"Y",4,1939,1960,"Q",1740,"Expensive","Bad","Expensive",1,"Ward 3",997.496867163,950.53
3,1,"Y",3,1939,1986,"Q",1820,"Expensive","Good","Expensive",1,"Ward 3",1066.95829346793,950.53
3,0,"Y",3,1927,1969,"Q",1777,"Cheap","Good","Cheap",0,"Ward 3",940.744386111339,950.53
3,0,"Y",3,1927,1969,"Q",1810,"Cheap","Good","Cheap",0,"Ward 3",992.207135632475,950.53
4,1,"Y",4,1985,1997,"Q",2020,"Expensive","Bad","Cheap",1,"Ward 3",1043.55162785557,1113.55
4,1,"Y",4,1985,2003,"Q",2064,"Expensive","Good","Cheap",1,"Ward 3",1024.69507659596,1113.55
4,1,"Y",3,1985,2003,"Q",2052,"Expensive","Good","Cheap",1,"Ward 3",1041.63333279998,1113.55
4,1,"Y",4,1984,2004,"Q",2020,"Expensive","Good","Cheap",1,"Ward 3",1070.04672795163,1113.55
3,1,"Y",3,1984,2002,"Q",2052,"Expensive","Good","Cheap",1,"Ward 3",1072.38052947636,1113.55
4,1,"Y",4,1939,1972,"Q",2788,"Expensive","Good","Cheap",2,"Ward 3",1274.7548783982,1067.71
3,2,"Y",5,1940,1987,"Q",2752,"Expensive","Good","Expensive",1,"Ward 3",1204.15945787923,1067.71
3,1,"Y",3,1940,1967,"Q",1672,"Expensive","Good","Expensive",1,"Ward 3",948.683298050514,950.53
2,1,"Y",3,1981,2001,"Q",1890,"Expensive","Good","Cheap",1,"Ward 3",1001.24921972504,1113.55
3,1,"Y",5,1919,1969,"Q",1826,"Cheap","Good","Cheap",1,"Ward 3",981.070843517429,950.53
2,1,"N",4,1919,1950,"U",1288,"Cheap","Good","Cheap",1,"Ward 3",849.470423263812,950.53
3,1,"N",5,1917,1972,"Q",2504,"Cheap","Bad","Cheap",1,"Ward 3",1000,1067.71
3,1,"Y",4,1915,1984,"Q",2656,"Expensive","Good","Cheap",1,"Ward 3",1214.49578014911,1067.71
3,1,"Y",3,1927,1969,"Q",1756,"Cheap","Good","Expensive",0,"Ward 3",1073.77837564369,950.53
3,0,"N",5,1923,1960,"U",1757,"Expensive","Bad","Expensive",1,"Ward 3",952.890339965728,950.53
2,0,"Y",3,1923,1960,"Q",1717,"Expensive","Good","Expensive",1,"Ward 3",1072.38052947636,950.53
3,1,"Y",3,1923,1972,"Q",1759,"Expensive","Good","Cheap",1,"Ward 3",1125.16665432282,1067.71
2,1,"Y",4,1937,1960,"Q",1546,"Expensive","Good","Cheap",1,"Ward 3",989.949493661167,950.53
3,0,"Y",4,1940,1969,"Q",1595,"Expensive","Good","Cheap",1,"Ward 3",1072.38052947636,950.53
4,1,"Y",5,1940,1960,"Q",2589,"Expensive","Good","Expensive",2,"Ward 3",1088.30142883302,950.53
3,1,"Y",5,1938,1960,"Q",2020,"Expensive","Bad","Expensive",2,"Ward 3",1067.70782520313,950.53
2,2,"Y",2,1953,1976,"Q",1401,"Cheap","Bad","Cheap",2,"Ward 3",951.577637400123,950.53
2,1,"Y",3,1953,1976,"Q",1308,"Cheap","Bad","Cheap",2,"Ward 3",982.344135219425,950.53
2,1,"Y",3,1955,1970,"Q",1200,"Expensive","Bad","Cheap",1,"Ward 3",918.694726228468,950.53
2,1,"Y",3,1955,1977,"Q",1200,"Expensive","Good","Cheap",1,"Ward 3",972.111104761179,950.53
4,1,"Y",5,1925,1972,"Q",2016,"Expensive","Good","Cheap",1,"Ward 3",1230.85336250912,1067.71
2,1,"Y",3,1938,1963,"U",1700,"Expensive","Bad","Expensive",1,"Ward 3",986.154146165801,1067.71
3,1,"Y",4,1977,1996,"Q",1840,"Cheap","Good","Cheap",3,"Ward 3",1117.58668567588,1140.18
3,1,"Y",4,1923,1972,"Q",2448,"Expensive","Good","Cheap",1,"Ward 3",1244.98995979887,1067.71
1,1,"Y",3,1925,1982,"Q",1080,"Cheap","Good","Cheap",1,"Ward 3",921.954445729289,950.53
3,0,"Y",4,1940,1978,"Q",1603,"Expensive","Good","Expensive",2,"Ward 3",1129.15897906362,1140.18
2,1,"Y",3,1927,1972,"Q",1287,"Expensive","Good","Cheap",1,"Ward 3",982.344135219425,1067.71
2,1,"Y",3,1929,1963,"Q",1460,"Expensive","Bad","Expensive",1,"Ward 3",953.939201416946,1067.71
3,0,"Y",4,1946,1974,"Q",1426,"Expensive","Good","Expensive",1,"Ward 3",1088.57705285386,1067.71
4,1,"Y",5,1925,1972,"Q",2784,"Expensive","Good","Expensive",1,"Ward 3",1284.52325786651,1067.71
2,1,"Y",3,1922,1972,"Q",2894,"Expensive","Good","Expensive",1,"Ward 3",1214.49578014911,1067.71
3,0,"Y",5,1917,1969,"Q",2529,"Cheap","Good","Expensive",1,"Ward 3",1112.42977306435,950.53
3,0,"Y",4,1913,1987,"Q",2469,"Cheap","Good","Cheap",2,"Ward 3",1224.74487139159,1067.71
3,1,"N",5,1920,1966,"Q",2680,"Cheap","Good","Cheap",1,"Ward 3",1048.33200847823,1067.71
3,1,"Y",4,1923,1972,"U",3120,"Expensive","Good","Cheap",1,"Ward 3",1070.28033710799,1067.71
3,0,"Y",4,1926,1969,"Q",1728,"Expensive","Good","Cheap",1,"Ward 3",964.365076099295,950.53
1,1,"N",3,1922,1969,"Q",1477,"Expensive","Bad","Cheap",1,"Ward 3",905.538513813742,950.53
2,2,"Y",4,1953,1968,"Q",1615,"Expensive","Bad","Cheap",1,"Ward 3",921.954445729289,950.53
3,1,"Y",4,1950,1974,"Q",2973,"Expensive","Good","Cheap",2,"Ward 3",1258.96783120142,1067.71
2,2,"Y",4,1929,1978,"Q",2983,"Expensive","Good","Expensive",1,"Ward 3",1195.82607431014,1140.18
4,1,"Y",5,1927,1972,"Q",3764,"Expensive","Good","Expensive",1,"Ward 3",1214.49578014911,1067.71
3,1,"Y",3,1926,1983,"Q",2699,"Expensive","Good","Expensive",1,"Ward 3",1301.92165662915,1113.55
3,1,"Y",5,1938,1987,"Q",2474,"Expensive","Good","Expensive",2,"Ward 3",1181.10118110177,1067.71
3,1,"Y",5,1938,1970,"Q",2388,"Expensive","Good","Expensive",2,"Ward 3",1100.45445157898,1140.18
3,0,"Y",5,1933,1969,"Q",1680,"Expensive","Good","Cheap",0,"Ward 3",1067.70782520313,950.53
4,1,"Y",4,1921,1969,"Q",2130,"Expensive","Good","Cheap",1,"Ward 3",1081.6653826392,950.53
2,0,"Y",3,1928,1969,"Q",1188,"Expensive","Good","Cheap",1,"Ward 3",953.939201416946,950.53
2,1,"Y",3,1912,1969,"Q",1709,"Expensive","Bad","Cheap",0,"Ward 3",975.371724010902,950.53
4,0,"N",4,1936,1960,"Q",2808,"Cheap","Bad","Cheap",0,"Ward 3",1082.82039138539,950.53
1,1,"N",3,1938,1960,"Q",992,"Expensive","Bad","Cheap",0,"Ward 3",924.662100445346,950.53
2,0,"Y",4,1938,1969,"Q",992,"Expensive","Bad","Cheap",0,"Ward 3",883.176086632785,950.53
2,0,"Y",3,1938,1969,"Q",992,"Expensive","Good","Cheap",0,"Ward 3",888.256719648098,950.53
2,0,"Y",3,1938,1969,"Q",992,"Expensive","Good","Cheap",0,"Ward 3",891.62772500635,950.53
3,1,"Y",4,1926,1972,"Q",2020,"Cheap","Good","Cheap",1,"Ward 3",1072.38052947636,1067.71
2,1,"N",3,1910,1960,"Q",1855,"Expensive","Good","Cheap",1,"Ward 3",897.775027498538,950.53
3,1,"Y",5,1935,1972,"U",2896,"Expensive","Bad","Expensive",2,"Ward 3",1083.97416943394,1067.71
3,1,"Y",4,1958,1979,"Q",1908,"Expensive","Good","Cheap",1,"Ward 3",1070.04672795163,950.53
3,2,"Y",5,1928,1972,"Q",2918,"Cheap","Good","Cheap",1,"Ward 3",1137.9806676741,1067.71
2,1,"Y",3,1998,2007,"Q",2000,"Expensive","Good","Cheap",1,"Ward 3",974.679434480896,1140.18
2,1,"Y",3,1999,2008,"U",2200,"Expensive","Good","Cheap",0,"Ward 3",948.683298050514,1140.18
2,1,"Y",3,1999,2008,"Q",2000,"Expensive","Good","Cheap",1,"Ward 3",995.991967839099,1140.18
2,1,"Y",3,1999,2008,"Q",2200,"Expensive","Good","Cheap",2,"Ward 3",1067.70782520313,1140.18
2,0,"N",3,1939,1960,"Q",1482,"Expensive","Good","Cheap",1,"Ward 3",959.166304662544,950.53
3,1,"Y",3,1929,1969,"Q",1597,"Cheap","Bad","Expensive",1,"Ward 3",975.858596314036,950.53
3,1,"Y",4,1926,1969,"Q",1810,"Cheap","Good","Cheap",1,"Ward 3",1048.92802422283,950.53
2,1,"Y",3,1926,1969,"Q",1444,"Cheap","Good","Cheap",1,"Ward 3",948.683298050514,950.53
2,0,"Y",3,1925,1969,"Q",1472,"Cheap","Good","Cheap",1,"Ward 3",939.414711402797,950.53
3,0,"Y",5,1937,1969,"Q",1899,"Expensive","Good","Expensive",1,"Ward 3",1014.88915650922,950.53
3,0,"Y",4,1937,1969,"Q",1899,"Expensive","Good","Expensive",1,"Ward 3",1024.69507659596,950.53
1,1,"Y",3,1926,1972,"Q",1299,"Expensive","Good","Cheap",1,"Ward 3",981.325634027768,1067.71
2,2,"Y",3,1946,1979,"Q",1776,"Expensive","Good","Cheap",1,"Ward 3",1000,1140.18
2,1,"Y",3,1895,1970,"Q",2513,"Expensive","Bad","Cheap",1,"Ward 3",1095.44511501033,1140.18
5,0,"N",9,1938,1963,"Q",3332,"Cheap","Bad","Cheap",0,"Ward 3",1183.21595661992,1067.71
2,0,"Y",4,1922,1972,"Q",2380,"Cheap","Bad","Cheap",0,"Ward 3",990.454441153151,1067.71
1,2,"Y",4,1981,1990,"Q",2340,"Expensive","Good","Cheap",1,"Ward 3",1048.80884817015,950.53
3,0,"Y",3,1912,1969,"Q",1438,"Cheap","Good","Cheap",0,"Ward 3",986.154146165801,950.53
2,1,"Y",3,1912,1982,"Q",1438,"Cheap","Good","Cheap",0,"Ward 3",975.961064797157,950.53
3,1,"Y",4,1927,1963,"Q",2004,"Cheap","Bad","Cheap",1,"Ward 3",1000,1067.71
4,1,"Y",4,1928,1972,"Q",2094,"Cheap","Good","Cheap",1,"Ward 3",1159.74135047432,1067.71
4,1,"Y",6,1928,1972,"Q",2924,"Cheap","Good","Expensive",1,"Ward 3",1190.27307791112,1067.71
4,1,"Y",8,1929,1972,"Q",2588,"Cheap","Good","Cheap",1,"Ward 3",1140.17542509914,1067.71
1,3,"N",4,1927,1963,"Q",2167,"Cheap","Bad","Cheap",1,"Ward 3",1072.38052947636,1067.71
4,1,"Y",5,1911,1972,"Q",2626,"Expensive","Good","Expensive",1,"Ward 3",1258.96783120142,1067.71
2,0,"Y",2,1953,1976,"Q",1637,"Expensive","Good","Cheap",1,"Ward 3",992.47166206396,950.53
3,1,"Y",3,1925,1969,"Q",1714,"Expensive","Good","Cheap",1,"Ward 3",1025.18291050914,950.53
3,0,"Y",4,1937,1969,"Q",1332,"Expensive","Bad","Cheap",0,"Ward 3",948.683298050514,950.53
2,1,"Y",3,1922,1969,"Q",1705,"Expensive","Good","Cheap",1,"Ward 3",1151.08644332213,950.53
3,1,"Y",4,1968,1998,"Q",2300,"Expensive","Good","Cheap",1,"Ward 3",1168.33214455479,1140.18
3,1,"Y",4,1968,1991,"Q",2162,"Expensive","Good","Cheap",3,"Ward 3",1095.44511501033,1140.18
4,1,"Y",6,1938,1960,"Q",3640,"Cheap","Good","Cheap",1,"Ward 3",1204.15945787923,950.53
4,0,"N",8,1938,1950,"U",3130,"Cheap","Bad","Cheap",0,"Ward 3",935.414346693485,950.53
2,0,"Y",4,1926,1960,"Q",1550,"Cheap","Bad","Cheap",1,"Ward 3",939.414711402797,950.53
2,2,"N",4,1928,1960,"Q",1764,"Cheap","Bad","Cheap",1,"Ward 3",970.566844684074,950.53
3,1,"Y",4,1916,1978,"Q",2225,"Expensive","Good","Expensive",1,"Ward 3",1240.96736459909,1140.18
2,0,"Y",3,1926,1970,"U",1471,"Cheap","Good","Expensive",0,"Ward 3",888.256719648098,1140.18
1,0,"Y",2,1941,1954,"Q",1615,"Expensive","Good","Expensive",1,"Ward 3",908.295106229247,1067.71
1,0,"N",3,1925,1950,"Q",1080,"Cheap","Bad","Cheap",0,"Ward 3",827.647267862342,950.53
2,1,"Y",3,1927,1972,"Q",1224,"Cheap","Good","Cheap",0,"Ward 3",880.34084308295,1067.71
2,0,"N",3,1925,1960,"Q",1080,"Cheap","Good","Cheap",0,"Ward 3",842.614977317636,950.53
2,1,"Y",3,1925,1969,"Q",1224,"Cheap","Bad","Cheap",0,"Ward 3",806.225774829855,950.53
1,0,"Y",3,1940,1960,"U",1282,"Expensive","Good","Expensive",1,"Ward 3",849.70583144992,950.53
2,0,"N",4,1932,1960,"U",2102,"Cheap","Bad","Cheap",0,"Ward 3",860.232526704263,950.53
3,1,"Y",3,1941,1967,"Q",2646,"Expensive","Good","Cheap",2,"Ward 3",1095.44511501033,782.62
3,1,"Y",3,1941,1967,"Q",1656,"Expensive","Good","Expensive",2,"Ward 3",1000.49987506246,782.62
2,0,"N",3,1890,1954,"Q",1958,"Expensive","Bad","Expensive",0,"Ward 3",870.057469366248,663.25
3,0,"Y",4,1926,1969,"Q",1470,"Cheap","Bad","Expensive",2,"Ward 3",994.484791236145,950.53
2,1,"Y",3,1925,1972,"Q",2563,"Cheap","Bad","Expensive",1,"Ward 3",1059.71694333912,1067.71
2,1,"Y",3,1938,1969,"Q",1360,"Expensive","Good","Expensive",1,"Ward 3",982.344135219425,950.53
2,1,"Y",4,1938,1969,"Q",1690,"Expensive","Good","Expensive",1,"Ward 3",987.420882906575,950.53
